"","CASE_ENQUIRY_ID","open_dt","target_dt","closed_dt","OnTime_Status","CASE_STATUS","CLOSURE_REASON","CASE_TITLE","SUBJECT","REASON","TYPE","QUEUE","Department","SubmittedPhoto","ClosedPhoto","Location","Fire_district","pwd_district","city_council_district","police_district","neighborhood","neighborhood_services_district","ward","precinct","LOCATION_STREET_NAME","LOCATION_ZIPCODE","Latitude","Longitude","Source"
"3598",101001245856,2015-01-12 10:09:07,2015-02-11 10:09:07,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"39 Harwood St  Dorchester  MA  02124",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1412","39 Harwood St","02124",42.2858,-71.0881,"Constituent Call"
"3599",101001245841,2015-01-12 09:58:22,2015-02-11 09:58:21,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"40 Clark St  Boston  MA  02109",3,"1B",1,"A1","Downtown / Financial District",3,"Ward 3","0301","40 Clark St","02109",42.3651,-71.0521,"Constituent Call"
"3600",101001245716,2015-01-12 08:49:37,2015-02-11 08:49:37,2015-03-14 15:19:46,"OVERDUE","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"16 Charlotte St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1407","16 Charlotte St","02121",42.3001,-71.0853,"Constituent Call"
"3601",101001245672,2015-01-12 08:31:10,2015-02-11 08:31:09,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Wensley St  Mission Hill  MA  02120",9,"10A",8,"B2","Mission Hill",14,"Ward 10","1005","12 Wensley St","02120",42.3267,-71.1009,"Constituent Call"
"3602",101001245588,2015-01-11 20:28:11,2015-02-10 20:28:11,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"225-259 Crown Point Dr  Hyde Park  MA  02136",12,"08",5,"E5","West Roxbury",10,"18","1823","225-259 Crown Point Dr","02136",42.2567,-71.1474,"Constituent Call"
"3603",101001245572,2015-01-11 19:05:25,2015-02-10 19:05:25,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"174-176 Calumet St  Mission Hill  MA  02120",9,"10A",8,"B2","Mission Hill",14,"Ward 10","1005","174-176 Calumet St","02120",42.3296,-71.1015,"Constituent Call"
"3604",101001245570,2015-01-11 18:47:06,2015-02-10 18:47:05,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"29 Havelock St  Dorchester  MA  02124",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1411","29 Havelock St","02124",42.2865,-71.0925,"Constituent Call"
"3605",101001245527,2015-01-11 14:46:37,2015-02-10 14:46:37,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"772 Truman Hwy  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"18","1818","772 Truman Hwy","02136",42.3594,-71.0587,"Constituent Call"
"3606",101001245452,2015-01-11 10:49:59,2015-02-10 10:49:59,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"54 S Huntington Ave  Mission Hill  MA  02120",9,"10A",8,"E13","Mission Hill",11,"Ward 10","1008","54 S Huntington Ave","02120",42.3305,-71.1112,"Constituent Call"
"3607",101001245421,2015-01-11 08:19:48,2015-02-10 08:19:48,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"247 Marion St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0105","247 Marion St","02128",42.3742,-71.0332,"Constituent Call"
"3608",101001245416,2015-01-11 07:41:30,2015-02-10 07:41:29,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"12 Elwyn Rd  Dorchester  MA  02124",8,"03",4,"B3","Dorchester",9,"Ward 17","1701","12 Elwyn Rd","02124",42.2956,-71.0745,"Constituent Call"
"3609",101001245409,2015-01-11 03:59:18,2015-02-10 03:59:18,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"77 Munroe St  Roxbury  MA  02119",9,"10B",7,"B2","Roxbury",13,"Ward 12","1205","77 Munroe St","02119",42.3187,-71.0876,"Constituent Call"
"3610",101001245408,2015-01-11 03:53:10,2015-02-10 03:53:09,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"93 Waldeck St  Dorchester  MA  02124",7,"03",4,"C11","Dorchester",8,"Ward 17","1702","93 Waldeck St","02124",42.299,-71.0652,"Constituent Call"
"3611",101001245390,2015-01-10 22:32:39,2015-02-09 22:32:39,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"8 Astoria St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1405","8 Astoria St","02126",42.2805,-71.0863,"Self Service"
"3612",101001245376,2015-01-10 19:56:16,2015-02-09 19:56:15,2015-02-02 12:54:30,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"430 River St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 18","1804","430 River St","02126",42.2691,-71.091,"Constituent Call"
"3613",101001245372,2015-01-10 19:02:29,2015-02-09 19:02:29,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"648 Dorchester Ave  South Boston  MA  02127",6,"05",2,"C6","South Boston / South Boston Waterfront",5,"Ward 7","0708","648 Dorchester Ave","02127",42.3279,-71.0567,"Constituent Call"
"3614",101001245337,2015-01-10 15:22:06,2015-02-09 15:22:06,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"2-4 Denvir St  Dorchester  MA  02124",8,"07",3,"C11","Dorchester",7,"Ward 16","1606","2-4 Denvir St","02124",42.2894,-71.0622,"Constituent Call"
"3615",101001245312,2015-01-10 13:09:13,2015-02-09 13:09:12,2015-01-10 13:10:59,"ONTIME","Closed","Case Closed Case Invalid constituent no longer wants case put in","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1925 Commonwealth Ave  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2116","1925 Commonwealth Ave","02135",42.3386,-71.1543,"Constituent Call"
"3616",101001245296,2015-01-10 12:23:15,2015-02-09 12:23:15,2015-01-10 13:44:59,"ONTIME","Closed","Case Closed Case Resolved furnace repaired; heat is on","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"52 Forbes St  Jamaica Plain  MA  02130",9,"02",6,"E13","Jamaica Plain",11,"Ward 10","1009","52 Forbes St","02130",42.3209,-71.1063,"Constituent Call"
"3617",101001245213,2015-01-09 21:44:04,2015-02-08 21:44:04,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"384 Commonwealth Ave  Boston  MA  02215",4,"10A",8,"D4","Boston",14,"05","0510","384 Commonwealth Ave","02215",42.3486,-71.0898,"Constituent Call"
"3618",101001245194,2015-01-09 19:46:41,2015-02-08 19:46:41,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"INTERSECTION of Waterloo St & Readville St  Hyde Park  MA",12,"08",5,"E18","Hyde Park",10,"Ward 18","1820","INTERSECTION Waterloo St & Readville St",NA,42.2436,-71.1339,"Constituent Call"
"3619",101001245177,2015-01-09 18:03:52,2015-02-08 18:03:51,2015-01-23 14:54:39,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"362 Princeton St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0109","362 Princeton St","02128",42.381,-71.027,"Constituent Call"
"3620",101001245148,2015-01-09 16:50:13,2015-02-08 16:50:13,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"5 Woodward Park St  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1302","5 Woodward Park St","02125",42.3185,-71.0722,"Self Service"
"3621",101001245115,2015-01-09 15:48:38,2015-02-08 15:48:38,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"725 Shawmut Ave  Mission Hill  MA  02120",7,"10B",7,"B2","Roxbury",13,"Ward 9","0904","725 Shawmut Ave","02120",42.333,-71.0837,"Constituent Call"
"3622",101001245090,2015-01-09 15:09:47,2015-02-08 15:09:46,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"23 Portsmouth St  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2205","23 Portsmouth St","02135",42.3599,-71.1445,"Constituent Call"
"3623",101001245072,2015-01-09 14:50:49,2015-02-08 14:50:49,2015-03-05 15:27:13,"OVERDUE","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"27 Page St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1406","27 Page St","02121",42.2994,-71.0833,"Constituent Call"
"3624",101001245067,2015-01-09 14:46:27,2015-02-08 14:46:27,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"58-60 Readville St  Hyde Park  MA  02136",12,"08",5,"E18","Hyde Park",10,"Ward 18","1819","58-60 Readville St","02136",42.2443,-71.1335,"Constituent Call"
"3625",101001245063,2015-01-09 14:43:15,2015-02-08 14:43:15,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"445 Adams St  Dorchester  MA  02122",8,"07",3,"C11","Dorchester",7,"Ward 16","1604","445 Adams St","02122",42.2943,-71.0569,"Constituent Call"
"3626",101001245058,2015-01-09 14:35:13,2015-02-08 14:35:13,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"374 Chestnut Hill Ave  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2115","374 Chestnut Hill Ave","02135",42.3365,-71.1511,"Constituent Call"
"3627",101001245034,2015-01-09 14:08:10,2015-02-08 14:08:09,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"430 River St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 18","1804","430 River St","02126",42.2691,-71.091,"Constituent Call"
"3628",101001245015,2015-01-09 13:43:04,2015-02-08 13:43:04,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"510 Border St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0108","510 Border St","02128",42.3812,-71.0412,"Constituent Call"
"3629",101001244955,2015-01-09 12:47:32,2015-02-08 12:47:32,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"30 Gove St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0104","30 Gove St","02128",42.372,-71.0377,"Constituent Call"
"3630",101001244930,2015-01-09 12:28:41,2015-02-08 12:28:41,2015-01-23 14:56:04,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"362 Princeton St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0109","362 Princeton St","02128",42.381,-71.027,"Constituent Call"
"3631",101001244822,2015-01-09 11:02:33,2015-02-08 11:02:33,2015-01-09 14:47:33,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"109 Fuller St  Dorchester  MA  02124",8,"07",4,"C11","Dorchester",8,"Ward 17","1711","109 Fuller St","02124",42.2823,-71.0708,"Constituent Call"
"3632",101001244757,2015-01-09 10:09:53,2015-02-08 10:09:53,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"889 Saratoga St  East Boston  MA  02128",1,"09",1,"A7","East Boston",1,"Ward 1","0113","889 Saratoga St","02128",42.3856,-71.0119,"Constituent Call"
"3633",101001244737,2015-01-09 09:54:26,2015-02-08 09:54:26,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"46 Westgate Rd  West Roxbury  MA  02132",12,"06",6,"E5","West Roxbury",12,"20","2020","46 Westgate Rd","02132",42.3008,-71.1655,"Constituent Call"
"3634",101001244733,2015-01-09 09:49:18,2015-02-08 09:49:18,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"247 River St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"18","1801","247 River St","02126",42.2733,-71.0833,"Constituent Call"
"3635",101001244689,2015-01-09 09:08:22,2015-02-08 09:08:22,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"43 Bowdoin St  Boston  MA  02114",3,"1B",1,"A1","Beacon Hill",3,"Ward 3","0306","43 Bowdoin St","02114",42.3597,-71.0631,"Constituent Call"
"3636",101001244674,2015-01-09 08:58:04,2015-02-08 08:58:04,2015-03-05 15:19:37,"OVERDUE","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"16 Charlotte St  Dorchester  MA  02121",7,"03",4,"B3","Greater Mattapan",8,"Ward 14","1407","16 Charlotte St","02121",42.3001,-71.0853,"Constituent Call"
"3637",101001244630,2015-01-09 08:22:58,2015-02-08 08:22:58,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"11 Helen St  Dorchester  MA  02124",8,"03",4,"B3","Greater Mattapan",8,"Ward 14","1402","11 Helen St","02124",42.2932,-71.0806,"Constituent Call"
"3638",101001244593,2015-01-09 07:09:30,2015-02-08 07:09:30,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"47 Gordon St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2106","47 Gordon St","02134",42.3516,-71.1404,"Constituent Call"
"3639",101001244592,2015-01-09 07:08:09,2015-02-08 07:08:09,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"287 Beacon St  Boston  MA  02116",4,"1C",8,"D4","Back Bay",14,"Ward 5","0507","287 Beacon St","02116",42.353,-71.0805,"Constituent Call"
"3640",101001244581,2015-01-09 03:44:44,2015-02-08 03:44:44,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"2 Greenbrier St  Dorchester  MA  02124",7,"03",4,"C11","Dorchester",8,"Ward 15","1505","2 Greenbrier St","02124",42.2997,-71.0723,"Constituent Call"
"3641",101001244578,2015-01-09 01:23:57,2015-02-08 01:23:57,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"430 River St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 18","1804","430 River St","02126",42.2691,-71.091,"Constituent Call"
"3642",101001244577,2015-01-09 01:21:09,2015-02-08 01:21:09,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"790 Boylston St  Boston  MA  02199",4,"1C",2,"D4","Back Bay",6,"Ward 4","0402","790 Boylston St","02199",42.3482,-71.0817,"Constituent Call"
"3643",101001244559,2015-01-08 21:34:46,2015-02-07 21:34:46,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"380 Talbot Ave  Dorchester  MA  02124",8,"07",4,"C11","Dorchester",8,"Ward 17","1706","380 Talbot Ave","02124",42.2904,-71.0697,"Constituent Call"
"3644",101001244544,2015-01-08 20:48:49,2015-02-07 20:48:49,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"6 Dunkeld St  Dorchester  MA  02121",7,"03",7,"B2","Roxbury",13,"Ward 13","1301","6 Dunkeld St","02121",42.3128,-71.0753,"Constituent Call"
"3645",101001244540,2015-01-08 20:35:40,2015-02-07 20:35:40,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"129 Selden St  Dorchester  MA  02124",8,"07",4,"B3","Dorchester",9,"Ward 17","1710","129 Selden St","02124",42.2807,-71.0821,"Constituent Call"
"3646",101001244539,2015-01-08 20:33:10,2015-02-07 20:33:10,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"111 Tremont St  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 22","2204","111 Tremont St","02135",42.3516,-71.173,"Constituent Call"
"3647",101001244537,2015-01-08 20:29:27,2015-02-07 20:29:27,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"287 Beacon St  Boston  MA  02116",4,"1C",8,"D4","Back Bay",14,"Ward 5","0507","287 Beacon St","02116",42.353,-71.0805,"Constituent Call"
"3648",101001244528,2015-01-08 20:09:54,2015-02-07 20:09:54,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1925 Commonwealth Ave  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2116","1925 Commonwealth Ave","02135",42.3386,-71.1543,"Constituent Call"
"3649",101001244519,2015-01-08 19:27:07,2015-02-07 19:27:07,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"785 Cummins Hwy  Mattapan  MA  02126",8,"08",5,"E18","Greater Mattapan",9,"Ward 18","1821","785 Cummins Hwy","02126",42.27,-71.0994,"Constituent Call"
"3650",101001244514,2015-01-08 18:52:36,2015-02-07 18:52:36,2015-01-21 11:36:41,"ONTIME","Closed","Case Closed VIOLFND: Violation Found","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"149 Howard Ave  Dorchester  MA  02125",7,"03",7,"B2","Roxbury",13,"Ward 13","1301","149 Howard Ave","02125",42.3153,-71.0757,"Constituent Call"
"3651",101001244497,2015-01-08 18:02:40,2015-02-07 18:02:40,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"93 Hazleton St  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"14","1408","93 Hazleton St","02126",42.2814,-71.0966,"Constituent Call"
"3652",101001244492,2015-01-08 17:46:31,2015-02-07 17:46:30,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"59-63B Washington St  Dorchester  MA  02121",7,"03",4,"B2","Dorchester",13,"14","1403","59-63B Washington St","02121",42.3063,-71.0819,"Constituent Call"
"3653",101001244491,2015-01-08 17:42:51,2015-02-07 17:42:50,2015-03-05 13:32:31,"OVERDUE","Closed","Case Closed ADCLSD: Administratively Closed","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"59 Washington St  Dorchester  MA  02121",7,"03",4,"B2","Dorchester",13,"14","1403","59 Washington St","02121",42.3064,-71.082,"Constituent Call"
"3654",101001244489,2015-01-08 17:34:15,2015-02-07 17:34:14,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"32 Deering Rd  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1414","32 Deering Rd","02126",42.284,-71.0933,"Constituent Call"
"3655",101001244483,2015-01-08 17:19:16,2015-02-07 17:19:16,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"30 Dunreath St  Roxbury  MA  02119",7,"10B",7,"B2","Roxbury",13,"Ward 12","1201","30 Dunreath St","02119",42.3234,-71.0805,"Constituent Call"
"3656",101001244481,2015-01-08 17:10:33,2015-02-07 17:10:32,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"40 Chester St  Allston  MA  02134",11,"04",9,"D14","Allston / Brighton",14,"Ward 21","2103","40 Chester St","02134",42.352,-71.1288,"Constituent Call"
"3657",101001244463,2015-01-08 16:39:17,2015-02-07 16:39:17,2015-01-08 16:41:04,"ONTIME","Closed","Case Closed Case Invalid caller cancelled case","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"32 Deering Rd  Mattapan  MA  02126",8,"07",4,"B3","Greater Mattapan",9,"Ward 14","1414","32 Deering Rd","02126",42.284,-71.0933,"Constituent Call"
"3658",101001244458,2015-01-08 16:32:13,2015-02-07 16:32:13,2015-01-21 11:17:14,"ONTIME","Closed","Case Closed VIOCOR: Violation Corrected","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"36-38 New Whitney St  Boston  MA  02115",9,"10A",8,"B2","Boston",14,"10","1004","36-38 New Whitney St","02115",42.3338,-71.11,"Constituent Call"
"3659",101001244447,2015-01-08 16:12:41,2015-02-07 16:12:41,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1810-1854 Washington St  Roxbury  MA  02118",7,"10B",7,"D4","Roxbury",13,"Ward 8","0803","1810-1854 Washington St","02118",42.3356,-71.0775,"Constituent Call"
"3660",101001244436,2015-01-08 15:54:32,2015-02-07 15:54:32,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"40 Port Norfolk St  Dorchester  MA  02122",8,"07",3,"C11","Dorchester",7,"Ward 16","1610","40 Port Norfolk St","02122",42.2905,-71.0408,"Constituent Call"
"3661",101001244418,2015-01-08 15:30:57,2015-02-07 15:30:57,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"29 Stockton St  Dorchester  MA  02124",8,"07",4,"B3","Dorchester",9,"Ward 17","1710","29 Stockton St","02124",42.2828,-71.0737,"Constituent Call"
"3662",101001244409,2015-01-08 15:24:04,2015-02-07 15:24:03,NA,"OVERDUE","Open",NA,"Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1925 Commonwealth Ave  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2116","1925 Commonwealth Ave","02135",42.3386,-71.1543,"Constituent Call"
"3663",101001244403,2015-01-08 15:15:19,2015-02-07 15:15:19,2015-01-12 15:46:29,"ONTIME","Closed","Case Closed :","Heat - Excessive  Insufficient","Inspectional Services","Housing","Heat - Excessive  Insufficient","ISD_Housing (INTERNAL)","ISD",NA,NA,"1925 Commonwealth Ave  Brighton  MA  02135",11,"04",9,"D14","Allston / Brighton",15,"Ward 21","2116","1925 Commonwealth Ave","02135",42.3386,-71.1543,"Constituent Call"
